Tags,Ticket,Open Date,Close Date,Symbol,Action,Units/Lots,SL,TP,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Comment,Magic Number,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(EUR),Min(pips),Min(EUR),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(EUR)
,965770764,16/06/2025 16:06,16/06/2025 16:37,GBPUSD,Buy,0.050,1.36002,0.00000,1.35923,1.36002,0.0000,0.0000,7.9,3.41,0.17,"DoIt GBP Master GID=965[sl 1.36002]",11111,00:00:31:10,3.3,1m,0.0,0.13,7.9,3.3970000000000002,0.0,0.0,100.0,100.0,0.00,0.00
,965770656,16/06/2025 16:06,16/06/2025 16:37,GBPUSD,Buy,0.050,1.36002,0.00000,1.35922,1.36002,0.0000,0.0000,8.0,3.45,0.17,"DoIt GBP Master GID=965[sl 1.36002]",11111,00:00:31:11,3.3,1m,0.0,0.13,8.0,3.44,0.0,0.0,100.0,100.0,0.00,0.00
,965770858,16/06/2025 16:06,16/06/2025 16:37,GBPUSD,Buy,0.040,1.36003,0.00000,1.35923,1.36003,0.0000,0.0000,8.0,2.76,0.13,"DoIt GBP Master GID=965[sl 1.36003]",11111,00:00:31:08,3.3,1m,0.0,0.13,8.0,2.8,0.0,0.0,100.0,100.0,0.00,0.00
,965770826,16/06/2025 16:06,16/06/2025 16:37,GBPUSD,Buy,0.050,1.36004,0.00000,1.35922,1.36003,0.0000,0.0000,8.1,3.49,0.17,"DoIt GBP Master GID=965[sl 1.36004]",11111,00:00:31:09,3.3,1m,0.0,0.12,8.1,3.4829999999999997,0.0,0.0,100.0,100.0,0.00,0.00
,960719331,12/06/2025 13:51,12/06/2025 15:46,GBPUSD,Buy,0.050,1.36082,0.00000,1.35946,1.36080,0.0000,0.0000,13.4,5.77,0.28,"DoIt GBP Master GID=272[sl 1.36082]",11111,00:01:55:20,52.2,1h 0m,21.9,0.84,13.4,5.7620000000000005,-11.3,-4.859,54.3,100.0,0.00,0.00
,960719148,12/06/2025 13:51,12/06/2025 15:46,GBPUSD,Buy,0.050,1.36082,0.00000,1.35968,1.36080,0.0000,0.0000,11.2,4.82,0.24,"DoIt GBP Master GID=272[sl 1.36082]",11111,00:01:55:20,52.2,1h 0m,21.9,1.21,11.2,4.816,-13.5,-5.805,45.3,100.0,0.00,0.00
,960718855,12/06/2025 13:51,12/06/2025 15:46,GBPUSD,Buy,0.050,1.36083,0.00000,1.35970,1.36080,0.0000,0.0000,11.0,4.73,0.23,"DoIt GBP Master GID=272[sl 1.36083]",11111,00:01:55:20,52.2,1h 0m,21.9,1.25,11.0,4.7299999999999995,-13.7,-5.891,44.5,100.0,0.00,0.00
,960718612,12/06/2025 13:51,12/06/2025 15:46,GBPUSD,Buy,0.050,1.36082,0.00000,1.35956,1.36080,0.0000,0.0000,12.4,5.34,0.26,"DoIt GBP Master GID=272[sl 1.36082]",11111,00:01:55:20,52.2,1h 0m,21.9,0.99,12.4,5.332,-12.3,-5.289000000000001,50.2,100.0,0.00,0.00
,960719482,12/06/2025 13:51,12/06/2025 15:33,GBPUSD,Buy,0.040,1.35994,0.00000,1.35946,1.35993,0.0000,0.0000,4.7,1.62,0.08,"DoIt GBP Master GID=272[sl 1.35994]",11111,00:01:42:29,60.0,1h 1m,21.9,1.07,10.6,3.604,-11.3,-3.8420000000000005,48.4,73.1,-5.90,-2.01
,960719418,12/06/2025 13:51,12/06/2025 15:33,GBPUSD,Buy,0.050,1.35994,0.00000,1.35948,1.35993,0.0000,0.0000,4.5,1.94,0.10,"DoIt GBP Master GID=272[sl 1.35994]",11111,00:01:42:30,60.0,1h 1m,21.9,1.11,10.4,4.472,-11.5,-4.945,47.5,73.1,-5.90,-2.54
,958408002,11/06/2025 15:30,11/06/2025 15:38,GBPUSD,Buy,0.050,1.35427,0.00000,1.35323,1.35425,0.0000,0.0000,10.2,4.44,0.22,"DoIt GBP Master GID=801[sl 1.35427]",11111,00:00:08:12,100.0,8m,10.3,0.05,20.5,9.02,0.0,0.0,100.0,49.8,-10.30,-4.53
,958408904,11/06/2025 15:30,11/06/2025 15:31,GBPUSD,Buy,0.040,1.35335,0.00000,1.35314,1.35334,0.0000,0.0000,2.0,0.70,0.03,"DoIt GBP Master GID=801[sl 1.35335]",11111,00:00:01:31,,,,,,,,,,,,
,958407059,11/06/2025 15:30,11/06/2025 15:31,GBPUSD,Buy,0.050,1.35337,0.00000,1.35313,1.35336,0.0000,0.0000,2.3,1.00,0.05,"DoIt GBP Master GID=801[sl 1.35337]",11111,00:00:01:30,,,,,,,,,,,,
,958406095,11/06/2025 15:30,11/06/2025 15:31,GBPUSD,Buy,0.050,1.35340,0.00000,1.35306,1.35340,0.0000,0.0000,3.4,1.48,0.07,"DoIt GBP Master GID=801[sl 1.35340]",11111,00:00:01:30,,,,,,,,,,,,
,958404043,11/06/2025 15:30,11/06/2025 15:31,GBPUSD,Buy,0.050,1.35340,0.00000,1.35307,1.35340,0.0000,0.0000,3.3,1.44,0.07,"DoIt GBP Master GID=801[sl 1.35340]",11111,00:00:01:31,,,,,,,,,,,,
,958401221,11/06/2025 15:30,11/06/2025 15:31,GBPUSD,Buy,0.050,1.35340,0.00000,1.35315,1.35340,0.0000,0.0000,2.5,1.09,0.05,"DoIt GBP Master GID=801[sl 1.35340]",11111,00:00:01:32,,,,,,,,,,,,
,954185180,09/06/2025 11:29,09/06/2025 12:20,GBPUSD,Buy,0.050,1.35744,0.00000,1.35716,1.35744,0.0000,0.0000,2.8,1.22,0.06,"DoIt GBP Master GID=543[sl 1.35744]",11111,00:00:51:00,9.1,4m,31.6,11.29,2.8,1.232,-31.6,-13.904,8.1,100.0,0.00,0.00
,954185174,09/06/2025 11:29,09/06/2025 12:20,GBPUSD,Buy,0.050,1.35744,0.00000,1.35716,1.35744,0.0000,0.0000,2.8,1.22,0.06,"DoIt GBP Master GID=543[sl 1.35744]",11111,00:00:51:01,9.1,4m,31.6,11.29,2.8,1.232,-31.6,-13.904,8.1,100.0,0.00,0.00
,954185187,09/06/2025 11:29,09/06/2025 12:15,GBPUSD,Buy,0.040,1.35749,0.00000,1.35715,1.35748,0.0000,0.0000,3.3,1.15,0.06,"DoIt GBP Master GID=543[sl 1.35749]",11111,00:00:46:29,10.0,4m,26.8,8.12,3.3,1.1549999999999998,-26.8,-9.379999999999999,11.0,100.0,0.00,0.00
,954185183,09/06/2025 11:29,09/06/2025 12:15,GBPUSD,Buy,0.050,1.35749,0.00000,1.35715,1.35748,0.0000,0.0000,3.3,1.44,0.07,"DoIt GBP Master GID=543[sl 1.35749]",11111,00:00:46:29,10.0,4m,26.8,8.12,3.3,1.452,-26.8,-11.792,11.0,100.0,0.00,0.00
,954185168,09/06/2025 11:29,09/06/2025 12:15,GBPUSD,Buy,0.050,1.35748,0.00000,1.35715,1.35748,0.0000,0.0000,3.3,1.44,0.07,"DoIt GBP Master GID=543[sl 1.35748]",11111,00:00:46:30,10.0,4m,26.8,8.12,3.3,1.452,-26.8,-11.792,11.0,100.0,0.00,0.00
,954185165,09/06/2025 11:29,09/06/2025 12:15,GBPUSD,Buy,0.050,1.35748,0.00000,1.35716,1.35748,0.0000,0.0000,3.2,1.40,0.07,"DoIt GBP Master GID=543[sl 1.35748]",11111,00:00:46:30,10.0,4m,26.9,8.41,3.2,1.4080000000000001,-26.9,-11.836,10.6,100.0,0.00,0.00
,949993115,05/06/2025 13:06,05/06/2025 13:40,GBPUSD,Buy,0.040,1.35778,0.00000,1.35745,1.35774,0.0000,0.0000,2.9,1.02,0.05,"DoIt GBP Master GID=770[sl 1.35778]",11111,00:00:34:33,100.0,34m,36.0,0.03,38.9,13.614999999999998,0.0,0.0,100.0,7.5,-36.00,-12.60
,949993081,05/06/2025 13:06,05/06/2025 13:40,GBPUSD,Buy,0.050,1.35778,0.00000,1.35745,1.35774,0.0000,0.0000,2.9,1.27,0.06,"DoIt GBP Master GID=770[sl 1.35778]",11111,00:00:34:33,100.0,34m,36.0,0.03,38.9,17.116,0.0,0.0,100.0,7.5,-36.00,-15.84
,949993053,05/06/2025 13:06,05/06/2025 13:40,GBPUSD,Buy,0.050,1.35778,0.00000,1.35745,1.35774,0.0000,0.0000,2.9,1.27,0.06,"DoIt GBP Master GID=770[sl 1.35778]",11111,00:00:34:34,100.0,34m,36.0,0.03,38.9,17.116,0.0,0.0,100.0,7.5,-36.00,-15.84
,949993029,05/06/2025 13:06,05/06/2025 13:40,GBPUSD,Buy,0.050,1.35778,0.00000,1.35745,1.35774,0.0000,0.0000,2.9,1.27,0.06,"DoIt GBP Master GID=770[sl 1.35778]",11111,00:00:34:34,100.0,34m,36.0,0.03,38.9,17.116,0.0,0.0,100.0,7.5,-36.00,-15.84
,949992973,05/06/2025 13:06,05/06/2025 13:40,GBPUSD,Buy,0.050,1.35778,0.00000,1.35745,1.35774,0.0000,0.0000,2.9,1.27,0.06,"DoIt GBP Master GID=770[sl 1.35778]",11111,00:00:34:34,100.0,34m,36.0,0.03,38.9,17.116,0.0,0.0,100.0,7.5,-36.00,-15.84
,949992868,05/06/2025 13:06,05/06/2025 13:40,GBPUSD,Buy,0.050,1.35778,0.00000,1.35745,1.35774,0.0000,0.0000,2.9,1.27,0.06,"DoIt GBP Master GID=770[sl 1.35778]",11111,00:00:34:34,100.0,34m,36.0,0.03,38.9,17.116,0.0,0.0,100.0,7.5,-36.00,-15.84
,929187379,21/05/2025 11:54,04/06/2025 17:57,GBPUSD,Sell,0.020,0.00000,0.00000,1.33939,1.35786,0.0000,-0.6800,-184.7,-32.99,-1.67,"DoIt GBP Master",11111,14:06:03:36,0.0,0s,196.0,196.08,0.0,0.0,-196.0,-33.32,0.0,5.8,-184.70,-31.40
,929187366,21/05/2025 11:54,04/06/2025 17:57,GBPUSD,Sell,0.020,0.00000,0.00000,1.33939,1.35786,0.0000,-0.6800,-184.7,-32.99,-1.64,"DoIt GBP Master",11111,14:06:03:37,0.0,0s,196.0,196.08,0.0,0.0,-196.0,-33.32,0.0,5.8,-184.70,-31.40
,944863588,02/06/2025 17:23,04/06/2025 17:57,GBPUSD,Buy,0.050,0.00000,0.00000,1.35574,1.35766,0.0000,-0.4900,19.2,7.91,0.38,"DoIt GBP Master",11111,02:00:33:52,8.1,3h 56m,64.7,3.07,20.8,9.152000000000001,-63.9,-28.116,24.6,98.1,-1.60,-0.70
,944863556,02/06/2025 17:23,04/06/2025 17:57,GBPUSD,Buy,0.050,0.00000,0.00000,1.35574,1.35766,0.0000,-0.4900,19.2,7.91,0.39,"DoIt GBP Master",11111,02:00:33:51,8.1,3h 56m,64.7,3.07,20.8,9.152000000000001,-63.9,-28.116,24.6,98.1,-1.60,-0.70
,944863525,02/06/2025 17:23,04/06/2025 17:57,GBPUSD,Buy,0.050,0.00000,0.00000,1.35571,1.35766,0.0000,-0.4900,19.5,8.04,0.39,"DoIt GBP Master",11111,02:00:33:51,8.1,3h 56m,64.7,3.01,21.1,9.284,-63.6,-27.984,24.9,98.1,-1.60,-0.70
,944863515,02/06/2025 17:23,04/06/2025 17:57,GBPUSD,Buy,0.050,0.00000,0.00000,1.35570,1.35766,0.0000,-0.4900,19.6,8.08,0.40,"DoIt GBP Master",11111,02:00:33:51,8.1,3h 56m,64.7,3.00,21.2,9.328,-63.5,-27.94,25.0,98.1,-1.60,-0.70
,944863493,02/06/2025 17:23,04/06/2025 17:57,GBPUSD,Buy,0.050,0.00000,0.00000,1.35570,1.35765,0.0000,-0.4900,19.5,8.04,0.40,"DoIt GBP Master",11111,02:00:33:51,8.1,3h 56m,64.7,3.00,21.2,9.328,-63.5,-27.94,25.0,98.0,-1.70,-0.75
,946098279,03/06/2025 11:09,03/06/2025 14:45,GBPUSD,Sell,0.060,1.35029,0.00000,1.35117,1.35035,0.0000,0.0000,8.2,4.32,0.21,"DoIt GBP Master[sl 1.35029]",11111,00:03:36:05,69.0,2h 29m,28.6,0.55,18.5,9.805,-10.1,-5.353,64.7,64.0,-10.30,-5.46
,946098272,03/06/2025 11:09,03/06/2025 14:45,GBPUSD,Sell,0.060,1.35029,0.00000,1.35117,1.35035,0.0000,0.0000,8.2,4.32,0.21,"DoIt GBP Master[sl 1.35029]",11111,00:03:36:05,69.0,2h 29m,28.6,0.55,18.5,9.805,-10.1,-5.353,64.7,64.0,-10.30,-5.46
,946098266,03/06/2025 11:09,03/06/2025 14:45,GBPUSD,Sell,0.070,1.35030,0.00000,1.35117,1.35035,0.0000,0.0000,8.2,5.04,0.25,"DoIt GBP Master[sl 1.35030]",11111,00:03:36:05,69.0,2h 29m,28.6,0.55,18.5,11.285,-10.1,-6.161,64.7,64.0,-10.30,-6.28
,946098259,03/06/2025 11:09,03/06/2025 14:45,GBPUSD,Sell,0.070,1.35030,0.00000,1.35117,1.35035,0.0000,0.0000,8.2,5.04,0.25,"DoIt GBP Master[sl 1.35030]",11111,00:03:36:05,69.0,2h 29m,28.6,0.55,18.5,11.285,-10.1,-6.161,64.7,64.0,-10.30,-6.28
,946098256,03/06/2025 11:09,03/06/2025 14:45,GBPUSD,Sell,0.070,1.35030,0.00000,1.35117,1.35035,0.0000,0.0000,8.2,5.04,0.25,"DoIt GBP Master[sl 1.35030]",11111,00:03:36:06,69.0,2h 29m,28.6,0.55,18.5,11.285,-10.1,-6.161,64.7,64.0,-10.30,-6.28
,946098246,03/06/2025 11:09,03/06/2025 14:45,GBPUSD,Sell,0.070,1.35030,0.00000,1.35117,1.35035,0.0000,0.0000,8.2,5.04,0.25,"DoIt GBP Master[sl 1.35030]",11111,00:03:36:06,69.0,2h 29m,28.6,0.55,18.5,11.285,-10.1,-6.161,64.7,64.0,-10.30,-6.28
,944863613,02/06/2025 17:23,03/06/2025 14:45,GBPUSD,Buy,0.040,0.00000,0.00000,1.35574,1.35020,0.0000,-0.2000,-55.4,-19.65,-0.97,"DoIt GBP Master",11111,00:21:21:54,0.8,10m,64.7,80.00,0.8,0.27999999999999997,-63.9,-22.365,1.2,13.1,-56.20,-19.67
,929187396,21/05/2025 11:54,29/05/2025 13:36,GBPUSD,Sell,0.010,0.00000,0.00000,1.33939,1.34760,0.0000,-0.2200,-82.1,-7.50,-0.37,"DoIt GBP Master",11111,08:01:42:01,0.0,0s,196.0,196.08,0.0,0.0,-196.0,-17.64,0.0,58.1,-82.10,-7.39
,940364578,29/05/2025 11:12,29/05/2025 13:36,GBPUSD,Buy,0.040,1.34753,0.00000,1.34711,1.34751,0.0000,0.0000,4.0,1.42,0.07,"DoIt GBP Master[sl 1.34753]",11111,00:02:24:09,59.8,1h 26m,31.9,0.35,35.9,12.924,-12.7,-4.571999999999999,73.9,34.4,-31.90,-11.48
,940364565,29/05/2025 11:12,29/05/2025 13:36,GBPUSD,Buy,0.050,1.34753,0.00000,1.34711,1.34751,0.0000,0.0000,4.0,1.77,0.09,"DoIt GBP Master[sl 1.34753]",11111,00:02:24:10,59.8,1h 26m,31.9,0.35,35.9,15.796,-12.7,-5.588,73.9,34.4,-31.90,-14.04
,940364546,29/05/2025 11:12,29/05/2025 13:36,GBPUSD,Buy,0.050,1.34756,0.00000,1.34710,1.34751,0.0000,0.0000,4.1,1.82,0.09,"DoIt GBP Master[sl 1.34756]",11111,00:02:24:10,59.8,1h 26m,31.9,0.35,36.0,15.84,-12.6,-5.544,74.1,34.4,-31.90,-14.04
,940364527,29/05/2025 11:12,29/05/2025 13:36,GBPUSD,Buy,0.050,1.34756,0.00000,1.34707,1.34749,0.0000,0.0000,4.2,1.86,0.09,"DoIt GBP Master[sl 1.34756]",11111,00:02:24:10,61.2,1h 28m,32.1,0.34,36.3,15.972,-12.3,-5.412,74.7,34.0,-32.10,-14.12
,940364506,29/05/2025 11:12,29/05/2025 13:36,GBPUSD,Buy,0.050,1.34756,0.00000,1.34705,1.34751,0.0000,0.0000,4.6,2.04,0.10,"DoIt GBP Master[sl 1.34756]",11111,00:02:24:10,61.2,1h 28m,31.9,0.33,36.5,16.06,-12.1,-5.324,75.1,34.4,-31.90,-14.04
,940364488,29/05/2025 11:12,29/05/2025 13:36,GBPUSD,Buy,0.050,1.34756,0.00000,1.34702,1.34751,0.0000,0.0000,4.9,2.17,0.11,"DoIt GBP Master[sl 1.34756]",11111,00:02:24:11,62.8,1h 30m,31.9,0.32,36.8,16.192,-11.8,-5.192,75.7,34.4,-31.90,-14.04
,938872277,28/05/2025 16:28,29/05/2025 02:11,GBPUSD,Sell,0.040,1.34588,0.00000,1.34603,1.34587,0.0000,-0.2900,1.6,0.28,0.01,"DoIt GBP Master[sl 1.34588]",11111,00:09:43:11,33.4,3h 14m,42.7,0.42,44.3,15.947999999999999,-18.6,-6.696000000000001,70.4,32.1,-42.70,-15.37
,938872219,28/05/2025 16:28,29/05/2025 02:11,GBPUSD,Sell,0.050,1.34588,0.00000,1.34603,1.34587,0.0000,-0.3600,1.6,0.35,0.02,"DoIt GBP Master[sl 1.34588]",11111,00:09:43:12,33.4,3h 14m,42.7,0.42,44.3,19.491999999999997,-18.6,-8.184000000000001,70.4,32.1,-42.70,-18.79
,938872247,28/05/2025 16:28,28/05/2025 16:45,GBPUSD,Sell,0.050,1.34584,0.00000,1.34607,1.34585,0.0000,0.0000,2.2,0.97,0.05,"DoIt GBP Master[sl 1.34584]",11111,00:00:17:09,,,,,,,,,,,,
,938872232,28/05/2025 16:28,28/05/2025 16:45,GBPUSD,Sell,0.050,1.34584,0.00000,1.34607,1.34585,0.0000,0.0000,2.2,0.97,0.05,"DoIt GBP Master[sl 1.34584]",11111,00:00:17:09,,,,,,,,,,,,
,938872204,28/05/2025 16:28,28/05/2025 16:45,GBPUSD,Sell,0.050,1.34584,0.00000,1.34604,1.34585,0.0000,0.0000,1.9,0.84,0.04,"DoIt GBP Master[sl 1.34584]",11111,00:00:17:10,,,,,,,,,,,,
,938872154,28/05/2025 16:28,28/05/2025 16:45,GBPUSD,Sell,0.050,1.34584,0.00000,1.34607,1.34585,0.0000,0.0000,2.2,0.97,0.05,"DoIt GBP Master[sl 1.34584]",11111,00:00:17:10,,,,,,,,,,,,
,937314271,27/05/2025 17:38,27/05/2025 18:24,GBPUSD,Sell,0.040,1.35176,0.00000,1.35216,1.35178,0.0000,0.0000,3.8,1.34,0.07,"DoIt GBP Master[sl 1.35176]",11111,00:00:46:29,100.0,46m,10.9,0.07,14.7,5.145,0.0,0.0,100.0,25.9,-10.90,-3.81
,937314258,27/05/2025 17:38,27/05/2025 18:24,GBPUSD,Sell,0.050,1.35176,0.00000,1.35218,1.35178,0.0000,0.0000,4.0,1.76,0.09,"DoIt GBP Master[sl 1.35176]",11111,00:00:46:29,100.0,46m,10.9,0.07,14.9,6.556,0.0,0.0,100.0,26.8,-10.90,-4.80
,937314250,27/05/2025 17:38,27/05/2025 18:24,GBPUSD,Sell,0.050,1.35176,0.00000,1.35216,1.35178,0.0000,0.0000,3.8,1.68,0.08,"DoIt GBP Master[sl 1.35176]",11111,00:00:46:30,100.0,46m,10.9,0.07,14.7,6.468,0.0,0.0,100.0,25.9,-10.90,-4.80
,937314242,27/05/2025 17:38,27/05/2025 18:24,GBPUSD,Sell,0.050,1.35176,0.00000,1.35216,1.35178,0.0000,0.0000,3.8,1.68,0.08,"DoIt GBP Master[sl 1.35176]",11111,00:00:46:30,100.0,46m,10.9,0.07,14.7,6.468,0.0,0.0,100.0,25.9,-10.90,-4.80
,937314236,27/05/2025 17:38,27/05/2025 18:24,GBPUSD,Sell,0.050,1.35176,0.00000,1.35216,1.35178,0.0000,0.0000,3.8,1.68,0.08,"DoIt GBP Master[sl 1.35176]",11111,00:00:46:30,100.0,46m,10.9,0.07,14.7,6.468,0.0,0.0,100.0,25.9,-10.90,-4.80
,937314225,27/05/2025 17:38,27/05/2025 18:24,GBPUSD,Sell,0.050,1.35176,0.00000,1.35216,1.35178,0.0000,0.0000,3.8,1.68,0.08,"DoIt GBP Master[sl 1.35176]",11111,00:00:46:31,100.0,46m,10.9,0.07,14.7,6.468,0.0,0.0,100.0,25.9,-10.90,-4.80
,929187431,21/05/2025 11:54,27/05/2025 18:24,GBPUSD,Sell,0.010,0.00000,0.00000,1.33937,1.35177,0.0000,-0.1300,-124.0,-11.07,-0.55,"DoIt GBP Master",11111,06:06:30:30,0.0,0s,196.2,200.00,0.0,0.0,-196.2,-17.657999999999998,0.0,36.8,-124.00,-11.16
,927533971,20/05/2025 15:18,26/05/2025 05:49,GBPUSD,Sell,0.010,1.35940,0.00000,1.33427,1.35941,0.0000,-0.1300,-251.4,-22.15,-1.09,"DoIt GBP Master",11111,05:14:30:57,0.0,0s,251.4,256.41,0.0,0.0,-251.4,-22.626,0.0,0.0,-251.40,-22.63
,927533933,20/05/2025 15:18,26/05/2025 05:49,GBPUSD,Sell,0.010,1.35940,0.00000,1.33429,1.35941,0.0000,-0.1300,-251.2,-22.13,-1.08,"DoIt GBP Master",11111,05:14:30:57,0.0,0s,251.2,256.41,0.0,0.0,-251.2,-22.607999999999997,0.0,0.0,-251.20,-22.61
,927533915,20/05/2025 15:18,26/05/2025 05:49,GBPUSD,Sell,0.010,1.35940,0.00000,1.33429,1.35941,0.0000,-0.1300,-251.2,-22.13,-1.07,"DoIt GBP Master",11111,05:14:30:57,0.0,0s,251.2,256.41,0.0,0.0,-251.2,-22.607999999999997,0.0,0.0,-251.20,-22.61
,927533855,20/05/2025 15:18,26/05/2025 05:49,GBPUSD,Sell,0.010,1.35940,0.00000,1.33430,1.35941,0.0000,-0.1300,-251.1,-22.12,-1.05,"DoIt GBP Master",11111,05:14:30:58,0.0,0s,251.1,256.41,0.0,0.0,-251.1,-22.599,0.0,0.0,-251.10,-22.60
,927533796,20/05/2025 15:18,26/05/2025 05:49,GBPUSD,Sell,0.010,1.35940,0.00000,1.33438,1.35941,0.0000,-0.1300,-250.3,-22.05,-1.04,"DoIt GBP Master",11111,05:14:30:58,0.0,0s,250.3,256.41,0.0,0.0,-250.3,-22.527,0.0,0.0,-250.30,-22.53
,927533760,20/05/2025 15:18,26/05/2025 05:49,GBPUSD,Sell,0.010,1.35940,0.00000,1.33439,1.35941,0.0000,-0.1300,-250.2,-22.05,-1.03,"DoIt GBP Master",11111,05:14:30:58,0.0,0s,250.2,256.41,0.0,0.0,-250.2,-22.517999999999997,0.0,0.0,-250.20,-22.52
,822505317,23/05/2025 22:38,,,Deposit,0.000,0.00000,0.00000,0.00000,0.00000,0.0000,0.0000,0.0,600.00,0,"Transfer from 37166552 33121256",0,00:00:00:00,,,,,,,,,,,,
,931066249,22/05/2025 11:10,23/05/2025 06:27,GBPUSD,Buy,0.020,1.34426,0.00000,1.34408,1.34426,0.0000,-0.1000,1.8,0.22,0.01,"DoIt GBP Master[sl 1.34426]",11111,00:19:16:40,23.4,4h 30m,35.0,1.86,18.8,3.384,-35.0,-6.3,34.9,68.4,-17.00,-3.06
,931066208,22/05/2025 11:10,23/05/2025 06:27,GBPUSD,Buy,0.020,1.34426,0.00000,1.34412,1.34426,0.0000,-0.1000,1.4,0.15,0.01,"DoIt GBP Master[sl 1.34426]",11111,00:19:16:41,22.6,4h 21m,35.4,1.92,18.4,3.312,-35.4,-6.372,34.2,68.4,-17.00,-3.06
,931066187,22/05/2025 11:10,23/05/2025 06:27,GBPUSD,Buy,0.020,1.34426,0.00000,1.34412,1.34426,0.0000,-0.1000,1.4,0.15,0.01,"DoIt GBP Master[sl 1.34426]",11111,00:19:16:41,22.6,4h 21m,35.4,1.92,18.4,3.312,-35.4,-6.372,34.2,68.4,-17.00,-3.06
,931066108,22/05/2025 11:10,23/05/2025 06:27,GBPUSD,Buy,0.020,1.34426,0.00000,1.34412,1.34426,0.0000,-0.1000,1.4,0.15,0.01,"DoIt GBP Master[sl 1.34426]",11111,00:19:16:42,22.6,4h 21m,35.4,1.92,18.4,3.312,-35.4,-6.372,34.2,68.4,-17.00,-3.06
,931066227,22/05/2025 11:10,23/05/2025 04:56,GBPUSD,Buy,0.020,1.34418,0.00000,1.34407,1.34418,0.0000,-0.1000,1.1,0.09,0.01,"DoIt GBP Master[sl 1.34418]",11111,00:17:46:23,17.9,3h 10m,34.9,2.46,14.2,2.414,-34.9,-5.933,28.9,73.3,-13.10,-2.23
,931065933,22/05/2025 11:10,23/05/2025 04:56,GBPUSD,Buy,0.030,1.34418,0.00000,1.34407,1.34418,0.0000,-0.1500,1.1,0.14,0.01,"DoIt GBP Master[sl 1.34418]",11111,00:17:46:24,17.9,3h 10m,34.9,2.46,14.2,3.6919999999999997,-34.9,-9.074,28.9,73.3,-13.10,-3.41
,925490457,19/05/2025 12:04,19/05/2025 13:06,GBPUSD,Buy,0.010,0.00000,0.00000,1.33723,1.33983,0.0000,0.0000,26.0,2.30,0.15,"DoIt GBP Master",11111,00:01:02:39,77.0,48m,14.0,0.18,26.0,2.34,-4.8,-0.432,84.4,100.0,0.00,0.00
,925490440,19/05/2025 12:04,19/05/2025 13:06,GBPUSD,Buy,0.010,0.00000,0.00000,1.33723,1.33983,0.0000,0.0000,26.0,2.30,0.15,"DoIt GBP Master",11111,00:01:02:39,77.0,48m,14.0,0.18,26.0,2.34,-4.8,-0.432,84.4,100.0,0.00,0.00
,925490495,19/05/2025 12:04,19/05/2025 13:06,GBPUSD,Buy,0.010,0.00000,0.00000,1.33722,1.33983,0.0000,0.0000,26.1,2.31,0.15,"DoIt GBP Master",11111,00:01:02:37,77.0,48m,14.0,0.18,26.1,2.349,-4.7,-0.423,84.7,100.0,0.00,0.00
,925490486,19/05/2025 12:04,19/05/2025 13:06,GBPUSD,Buy,0.010,0.00000,0.00000,1.33723,1.33983,0.0000,0.0000,26.0,2.30,0.15,"DoIt GBP Master",11111,00:01:02:37,77.0,48m,14.0,0.18,26.0,2.34,-4.8,-0.432,84.4,100.0,0.00,0.00
,925490476,19/05/2025 12:04,19/05/2025 13:06,GBPUSD,Buy,0.010,0.00000,0.00000,1.33723,1.33983,0.0000,0.0000,26.0,2.30,0.15,"DoIt GBP Master",11111,00:01:02:37,77.0,48m,14.0,0.18,26.0,2.34,-4.8,-0.432,84.4,100.0,0.00,0.00
,925490508,19/05/2025 12:04,19/05/2025 13:06,GBPUSD,Buy,0.010,0.00000,0.00000,1.33722,1.33983,0.0000,0.0000,26.1,2.31,0.15,"DoIt GBP Master",11111,00:01:02:36,77.0,48m,14.0,0.18,26.1,2.349,-4.7,-0.423,84.7,100.0,0.00,0.00
,922128910,15/05/2025 15:39,16/05/2025 03:07,GBPUSD,Buy,0.010,1.33097,0.00000,1.33053,1.33095,0.0000,-0.0500,4.2,0.33,0.02,"DoIt GBP Master[sl 1.33097]",11111,00:11:27:34,49.2,5h 38m,23.9,1.88,12.7,1.1429999999999998,-23.9,-2.151,34.7,76.8,-8.50,-0.77
,922128894,15/05/2025 15:39,16/05/2025 03:07,GBPUSD,Buy,0.010,1.33097,0.00000,1.33053,1.33095,0.0000,-0.0500,4.2,0.33,0.02,"DoIt GBP Master[sl 1.33097]",11111,00:11:27:35,49.2,5h 38m,23.9,1.88,12.7,1.1429999999999998,-23.9,-2.151,34.7,76.8,-8.50,-0.77
,922128875,15/05/2025 15:39,15/05/2025 16:21,GBPUSD,Buy,0.010,1.33080,0.00000,1.33050,1.33076,0.0000,0.0000,2.6,0.23,0.02,"DoIt GBP Master[sl 1.33080]",11111,00:00:41:42,2.4,1m,23.6,9.08,2.6,0.23399999999999999,-23.6,-2.124,9.9,100.0,0.00,0.00
